id,image_id,prediction_list
152,008861.jpg,"[['aeroplane', 0.7720715999603271, 355, 231, 393, 258], ['aeroplane', 0.150729238986969, 353, 217, 392, 252]]"
153,009854.jpg,"[['person', 0.7777554392814636, 57, 131, 101, 167], ['person', 0.6282755732536316, 284, 118, 335, 210], ['person', 0.6238256692886353, 104, 122, 148, 164], ['chair', 0.5631651282310486, 402, 136, 475, 232], ['chair', 0.5603824853897095, 346, 141, 401, 227], ['person', 0.47170981764793396, 204, 118, 257, 216], ['person', 0.4545971155166626, 323, 103, 356, 137], ['chair', 0.4409272074699402, 174, 177, 281, 288], ['person', 0.4317621886730194, 8, 131, 75, 254], ['person', 0.3994416296482086, 191, 120, 265, 257], ['person', 0.3893148899078369, 241, 115, 285, 184], ['person', 0.35682421922683716, 113, 107, 154, 147], ['person', 0.3000672161579132, 314, 105, 358, 193], ['person', 0.2986893057823181, 218, 125, 252, 176], ['person', 0.2899278402328491, 395, 98, 433, 137], ['person', 0.28877031803131104, 424, 94, 461, 154], ['person', 0.28387755155563354, 60, 132, 101, 197], ['person', 0.26007547974586487, 356, 97, 395, 137], ['person', 0.2541794180870056, 39, 128, 81, 165], ['chair', 0.252570241689682, 76, 188, 159, 275], ['person', 0.20208260416984558, 410, 92, 474, 200], ['person', 0.19293464720249176, 147, 105, 183, 135], ['person', 0.1873982548713684, 218, 106, 257, 140], ['pottedplant', 0.16941556334495544, 452, 57, 495, 140], ['person', 0.1568859964609146, 173, 106, 211, 135], ['person', 0.15669994056224823, 283, 104, 328, 147], ['chair', 0.1337486058473587, 266, 142, 352, 227], ['chair', 0.11659738421440125, 128, 147, 264, 279], ['person', 0.11255327612161636, 238, 107, 288, 146], ['person', 0.10926041007041931, 342, 97, 402, 198], ['person', 0.10372934490442276, 442, 75, 508, 172]]"
154,002686.jpg,"[['person', 0.751410722732544, 172, 156, 308, 358]]"
155,004762.jpg,"[['bus', 0.6499480605125427, 39, 69, 487, 246], ['car', 0.5025082230567932, 459, 142, 487, 172], ['car', 0.14090849459171295, 190, 46, 228, 59]]"
156,008682.jpg,"[['car', 0.5833757519721985, 40, 102, 483, 266], ['person', 0.39985111355781555, 55, 47, 129, 179], ['person', 0.25332969427108765, 70, 51, 149, 142], ['person', 0.1105731949210167, 44, 57, 139, 250]]"
157,006809.jpg,"[['person', 0.4202677309513092, 129, 91, 322, 364], ['person', 0.19238929450511932, 138, 55, 464, 382]]"
158,001681.jpg,"[['bird', 0.7339385151863098, 247, 164, 422, 252], ['bird', 0.2969970107078552, 288, 255, 411, 310]]"
159,006143.jpg,"[['horse', 0.538797914981842, 110, 178, 252, 377], ['person', 0.26907989382743835, 93, 240, 161, 365]]"
160,004996.jpg,"[['car', 0.6803354024887085, 30, 97, 496, 340]]"
161,000181.jpg,"[['person', 0.6169813871383667, 242, 163, 297, 207], ['person', 0.4219264090061188, 86, 152, 238, 294], ['person', 0.2722998559474945, 14, 138, 151, 315], ['person', 0.2558723986148834, 62, 155, 266, 360], ['pottedplant', 0.21562613546848297, 339, 180, 395, 266], ['person', 0.12508219480514526, 262, 169, 316, 219], ['sofa', 0.10999427735805511, 79, 170, 384, 385]]"
162,006837.jpg,"[['sheep', 0.4794142544269562, 29, 198, 59, 231]]"
163,002018.jpg,"[['person', 0.22529564797878265, 263, 15, 491, 152], ['person', 0.21854516863822937, 5, 89, 51, 125], ['pottedplant', 0.2069929987192154, 80, 3, 151, 33], ['pottedplant', 0.13993915915489197, -23, 3, 64, 54], ['chair', 0.13821789622306824, -11, 22, 268, 143]]"
164,003653.jpg,"[['cow', 0.2983544170856476, 98, 55, 446, 339]]"
165,001356.jpg,"[['car', 0.47103482484817505, 6, 62, 488, 298], ['car', 0.17425385117530823, -4, 60, 107, 191], ['car', 0.11385230720043182, -29, 62, 79, 158]]"
166,006688.jpg,"[['cat', 0.642902135848999, 72, 56, 468, 297], ['tvmonitor', 0.10622559487819672, 361, 6, 444, 90]]"
167,009101.jpg,"[['person', 0.3451451361179352, 360, 84, 473, 306], ['horse', 0.34466204047203064, 147, 109, 367, 321], ['person', 0.28256815671920776, 51, 13, 181, 194], ['horse', 0.21714170277118683, -1, 63, 233, 319], ['horse', 0.1025695726275444, 335, 178, 468, 327]]"
168,009017.jpg,"[['person', 0.4196707606315613, 156, 71, 367, 333], ['person', 0.3938523232936859, 117, 79, 185, 204], ['person', 0.2548944056034088, 24, 98, 90, 195], ['person', 0.18169869482517242, 74, 185, 167, 269], ['person', 0.17214332520961761, 212, 29, 462, 370], ['person', 0.16659323871135712, 168, 95, 315, 260]]"
169,007019.jpg,"[['person', 0.5126672983169556, 201, 46, 424, 337], ['person', 0.3857195973396301, 395, 107, 474, 220], ['person', 0.205095574259758, 129, 48, 275, 331], ['person', 0.11746752262115479, 341, 113, 497, 306]]"
170,007784.jpg,"[['train', 0.2641339898109436, 4, 15, 480, 225]]"
171,000557.jpg,"[['bird', 0.5897982716560364, 50, 138, 176, 211]]"
172,008668.jpg,"[['car', 0.5532588958740234, -24, 78, 259, 325], ['car', 0.35818907618522644, 14, 69, 475, 324], ['car', 0.1747528463602066, 228, 23, 507, 322], ['person', 0.1595899760723114, 182, 103, 229, 174]]"
173,008289.jpg,"[['aeroplane', 0.0, 0, 0, 0, 0]]"
174,000217.jpg,"[['diningtable', 0.46102994680404663, 115, 176, 418, 338], ['chair', 0.23312459886074066, 113, 208, 272, 328]]"
175,000681.jpg,"[['bird', 0.6994015574455261, 130, 119, 238, 219]]"
176,007960.jpg,"[['car', 0.6446146965026855, 70, 139, 471, 281]]"
177,006333.jpg,"[['car', 0.5977445244789124, 41, 50, 475, 301], ['person', 0.5467546582221985, 37, 57, 53, 95], ['person', 0.27166351675987244, 15, 55, 36, 97], ['car', 0.2672951817512512, 445, 97, 498, 148], ['person', 0.25238704681396484, 37, 52, 59, 84], ['car', 0.22825412452220917, 324, 69, 443, 136]]"
178,007347.jpg,"[['car', 0.42757272720336914, 252, 355, 314, 454], ['person', 0.4193900525569916, 128, 158, 207, 401], ['person', 0.39395207166671753, 299, 333, 353, 507]]"
179,008812.jpg,"[['person', 0.23070335388183594, 6, 213, 245, 389]]"
180,006710.jpg,"[['person', 0.7682356834411621, 270, 60, 399, 385], ['person', 0.4764309823513031, 98, 50, 228, 385], ['person', 0.4530060291290283, 214, 68, 303, 382], ['person', 0.3820349872112274, 421, 120, 459, 233], ['person', 0.21149511635303497, 20, 35, 152, 366], ['person', 0.19626271724700928, 452, 121, 504, 234]]"
181,001180.jpg,"[['person', 0.2490537315607071, 26, 115, 229, 494], ['tvmonitor', 0.2221779227256775, 208, 128, 286, 205]]"
182,006354.jpg,"[['dog', 0.1703367531299591, 26, 71, 433, 273], ['dog', 0.15345148742198944, -9, 87, 262, 215]]"
183,005602.jpg,"[['dog', 0.467816561460495, 113, 87, 396, 266]]"
184,005862.jpg,"[['car', 0.33801642060279846, 133, 70, 464, 254], ['car', 0.2040189653635025, -21, 124, 263, 321]]"
185,002655.jpg,"[['person', 0.8100428581237793, 158, 48, 272, 227], ['horse', 0.5286072492599487, 63, 79, 439, 355]]"
186,004123.jpg,"[['boat', 0.7350661158561707, 159, 7, 366, 276]]"
187,005076.jpg,"[['aeroplane', 0.4815221428871155, 0, 7, 493, 296]]"
188,007505.jpg,"[['bird', 0.28914040327072144, 198, 144, 292, 324]]"
189,005275.jpg,"[['car', 0.3509129285812378, 19, 126, 489, 317]]"
190,004847.jpg,"[['bicycle', 0.4199572801589966, 84, 54, 443, 344], ['boat', 0.1538958102464676, 39, 176, 92, 265]]"
191,004465.jpg,"[['person', 0.47645458579063416, -14, 83, 268, 369], ['person', 0.3373928368091583, 253, 118, 443, 379], ['person', 0.1724059134721756, 153, 113, 391, 347], ['person', 0.15329508483409882, 64, 97, 331, 306]]"
192,008972.jpg,"[['cat', 0.5348913073539734, 88, 99, 352, 501]]"
193,000745.jpg,"[['bottle', 0.40988826751708984, 15, 68, 41, 157], ['pottedplant', 0.3117433786392212, 337, 8, 386, 47], ['diningtable', 0.22020475566387177, 3, 39, 485, 286], ['bottle', 0.10359807312488556, 16, 68, 64, 137]]"
194,003341.jpg,"[['person', 0.6709719300270081, 115, 83, 205, 327], ['person', 0.6420936584472656, 191, 83, 274, 321], ['person', 0.48543617129325867, 318, 139, 405, 308], ['person', 0.47605082392692566, 37, 58, 131, 331], ['person', 0.4313853979110718, 387, 45, 455, 297], ['person', 0.40354350209236145, 151, 86, 237, 324], ['person', 0.4023157060146332, 261, 92, 347, 310], ['person', 0.3135876953601837, 75, 74, 182, 328], ['person', 0.2993725836277008, 223, 83, 310, 321], ['person', 0.2555128335952759, 311, 47, 372, 148], ['person', 0.10142077505588531, 269, 92, 348, 203]]"
195,005022.jpg,"[['boat', 0.7040203809738159, 207, 108, 270, 132], ['boat', 0.11832337081432343, 217, 104, 293, 140]]"
196,002389.jpg,"[['chair', 0.6451514959335327, 308, 183, 447, 369], ['diningtable', 0.5073263645172119, 92, 213, 366, 362], ['diningtable', 0.4927296042442322, 226, 201, 376, 373], ['diningtable', 0.2792845368385315, 62, 242, 268, 366], ['person', 0.1624923050403595, 122, 139, 137, 157], ['pottedplant', 0.12654811143875122, 78, 140, 95, 163], ['chair', 0.10911527276039124, 264, 197, 420, 329], ['chair', 0.10034801810979843, 210, 177, 253, 221]]"
197,000568.jpg,"[['bird', 0.6146243810653687, 123, 75, 333, 282]]"
198,006906.jpg,"[['person', 0.8616416454315186, 365, 150, 407, 212], ['person', 0.8117657899856567, 174, 62, 207, 109], ['person', 0.676571786403656, 80, 59, 143, 229], ['person', 0.5038196444511414, 331, 221, 470, 393], ['person', 0.3930374085903168, 125, 132, 330, 393], ['person', 0.3593251705169678, 434, 125, 471, 185], ['person', 0.3244268000125885, -7, 61, 60, 271], ['person', 0.29303547739982605, 8, 60, 89, 251], ['person', 0.2602711319923401, 251, 47, 305, 96], ['person', 0.1915445476770401, 202, 92, 344, 311], ['person', 0.18556509912014008, 356, 142, 414, 238], ['person', 0.13138610124588013, 269, 49, 319, 91], ['person', 0.11064177751541138, 232, 48, 313, 124]]"
199,009791.jpg,"[['train', 0.36330074071884155, 173, 227, 374, 338], ['train', 0.33227649331092834, -26, 239, 288, 378], ['train', 0.15962375700473785, 272, 230, 405, 317], ['train', 0.10726038366556168, 325, 239, 424, 307]]"
200,000998.jpg,"[['cat', 0.3736954927444458, 11, 81, 311, 520]]"
201,006967.jpg,"[['bird', 0.6813994646072388, 146, 156, 251, 304]]"
202,008786.jpg,"[['person', 0.7299379110336304, 413, 121, 457, 180], ['person', 0.6256632804870605, 117, 154, 153, 206], ['person', 0.556720495223999, 60, 149, 98, 204], ['person', 0.40782925486564636, 220, 134, 272, 189], ['person', 0.3724435865879059, 217, 140, 291, 208], ['horse', 0.23747652769088745, 51, 160, 104, 244], ['horse', 0.22249551117420197, 403, 135, 479, 214], ['person', 0.21839335560798645, 113, 164, 152, 233], ['person', 0.2112538069486618, 47, 173, 88, 233], ['person', 0.18084308505058289, 49, 153, 84, 211], ['dog', 0.12748554348945618, 218, 166, 365, 246]]"
203,006522.jpg,"[['horse', 0.2723516523838043, 28, 100, 506, 398]]"
204,007549.jpg,"[['pottedplant', 0.3085911273956299, 148, -11, 326, 159], ['pottedplant', 0.28310856223106384, 341, 21, 502, 215]]"
205,005834.jpg,"[['tvmonitor', 0.3906309902667999, 87, 204, 262, 470]]"
206,003527.jpg,"[['car', 0.8165072202682495, 165, 261, 197, 291], ['person', 0.7875220775604248, 46, 261, 91, 413], ['car', 0.6670738458633423, 209, 280, 387, 423], ['person', 0.6182467341423035, 97, 269, 127, 360], ['bus', 0.17105896770954132, 250, 169, 380, 296], ['person', 0.16810861229896545, 82, 265, 116, 357], ['car', 0.1406741738319397, 178, 257, 209, 293], ['person', 0.12281166017055511, 52, 257, 84, 369], ['car', 0.1185155063867569, 128, 248, 164, 287]]"
207,000639.jpg,"[['person', 0.6154643297195435, 13, 84, 302, 519]]"
208,004090.jpg,"[['person', 0.659931480884552, 158, 174, 224, 332], ['person', 0.638331413269043, 229, 174, 280, 330], ['person', 0.3800475001335144, 285, 173, 348, 327]]"
209,000271.jpg,"[['car', 0.5368600487709045, 409, 177, 491, 244], ['person', 0.5188261866569519, 37, 175, 63, 231], ['person', 0.4463939070701599, 333, 188, 356, 230]]"
210,002005.jpg,"[['cow', 0.7251266837120056, 341, 127, 493, 224], ['cow', 0.49048641324043274, 116, 91, 254, 327], ['cow', 0.1503589153289795, 85, 218, 180, 318]]"
211,003428.jpg,"[['chair', 0.3090983033180237, 357, 199, 410, 306], ['train', 0.19732074439525604, 160, 39, 361, 282]]"
212,008994.jpg,"[['motorbike', 0.4405675530433655, 128, 182, 406, 365], ['motorbike', 0.126886248588562, 8, 180, 156, 336]]"
213,000893.jpg,"[['bus', 0.10631995648145676, 14, 145, 311, 458]]"
214,003607.jpg,"[['car', 0.5541158318519592, 1, 22, 368, 498]]"
215,001067.jpg,"[['person', 0.5849155187606812, 56, 46, 256, 359], ['person', 0.3124876618385315, 199, 35, 471, 305], ['person', 0.24763323366641998, 157, 44, 308, 313], ['diningtable', 0.18817070126533508, 183, 244, 492, 379]]"
216,009248.jpg,"[['person', 0.6168849468231201, 46, 22, 349, 382], ['person', 0.23495157063007355, 226, 22, 450, 378]]"
217,008954.jpg,"[['chair', 0.27735745906829834, 67, 145, 186, 309], ['tvmonitor', 0.2742120027542114, 2, 42, 99, 129], ['chair', 0.15366947650909424, 0, 248, 195, 374], ['person', 0.140911266207695, 289, 100, 405, 269], ['tvmonitor', 0.1176188513636589, 71, 39, 179, 133], ['chair', 0.10081297904253006, 7, 87, 171, 320]]"
218,000506.jpg,"[['person', 0.5334159731864929, 23, 10, 340, 482], ['dog', 0.26157525181770325, 74, 344, 273, 468]]"
219,009014.jpg,"[['dog', 0.7117047309875488, 258, 196, 352, 316], ['person', 0.7116644382476807, 112, 41, 131, 76], ['person', 0.22839237749576569, 84, 42, 107, 79]]"
220,003447.jpg,"[['dog', 0.2675491273403168, 24, 88, 462, 320]]"
221,007858.jpg,"[['person', 0.7173941731452942, 348, 95, 377, 199], ['person', 0.5419307351112366, 415, 91, 450, 200], ['person', 0.3646722137928009, 334, 114, 357, 181], ['person', 0.33757248520851135, 302, 122, 322, 172], ['person', 0.12924037873744965, 462, 102, 506, 175]]"
222,002344.jpg,"[['person', 0.6009446382522583, 0, 40, 324, 505]]"
223,004071.jpg,"[['car', 0.44844287633895874, 38, 24, 493, 335], ['car', 0.10204163938760757, -7, 107, 41, 236]]"
224,005978.jpg,"[['bus', 0.4133177399635315, -2, 100, 202, 242]]"
225,004635.jpg,"[['sheep', 0.5625224709510803, 150, 201, 212, 233], ['cow', 0.24284300208091736, 212, 128, 372, 224]]"
226,007456.jpg,"[['bottle', 0.22143632173538208, 17, 143, 110, 321], ['bottle', 0.14594441652297974, 81, 60, 242, 338]]"
227,000779.jpg,"[['sheep', 0.5331916213035583, 179, 86, 313, 269]]"
228,002379.jpg,"[['motorbike', 0.33404937386512756, 21, 12, 447, 343], ['person', 0.18165019154548645, 92, -10, 223, 91], ['motorbike', 0.11234457045793533, 249, 19, 432, 219], ['person', 0.10428156703710556, 441, -8, 503, 146]]"
229,000182.jpg,"[['person', 0.48315903544425964, 104, 41, 356, 375]]"
230,000994.jpg,"[['tvmonitor', 0.8069254755973816, 34, 122, 152, 226], ['chair', 0.5463380813598633, 266, 186, 462, 374], ['chair', 0.10675464570522308, 320, 139, 426, 259]]"
231,009474.jpg,"[['tvmonitor', 0.3587656021118164, 181, -11, 373, 265], ['tvmonitor', 0.12902450561523438, 156, 22, 305, 222]]"
232,000405.jpg,"[['person', 0.6611150503158569, 27, 34, 295, 486]]"
233,005745.jpg,"[['person', 0.4795999526977539, 1, 23, 122, 304], ['person', 0.40821218490600586, 29, 16, 358, 455]]"
234,002729.jpg,"[['person', 0.5148945450782776, 401, 29, 502, 332], ['person', 0.3324810564517975, 387, 59, 439, 113], ['car', 0.255659818649292, 24, 46, 489, 313], ['person', 0.16862186789512634, 343, 36, 482, 324], ['person', 0.14936275780200958, 386, 51, 449, 160]]"
235,009811.jpg,"[['boat', 0.4395809769630432, 366, 102, 521, 191], ['boat', 0.4026496410369873, 22, 37, 369, 192]]"
236,003502.jpg,"[['chair', 0.7441390156745911, 17, 131, 110, 318], ['chair', 0.6033467650413513, 113, 199, 212, 357], ['chair', 0.5676125288009644, 212, 196, 342, 359], ['chair', 0.5506848096847534, 321, 151, 450, 315], ['chair', 0.23558515310287476, 217, 133, 375, 325], ['diningtable', 0.1648862212896347, 115, 172, 266, 340], ['chair', 0.1277676224708557, 53, 156, 208, 348], ['chair', 0.1263953596353531, 118, 85, 420, 269]]"
237,000773.jpg,"[['person', 0.2969578504562378, -11, 23, 405, 378]]"
238,002828.jpg,"[['horse', 0.47099366784095764, 23, 3, 381, 270]]"
239,005929.jpg,"[['car', 0.6339290142059326, 21, 123, 488, 325]]"
240,002370.jpg,"[['car', 0.3974825143814087, 357, 166, 394, 220], ['tvmonitor', 0.3591807782649994, -8, 84, 214, 277], ['aeroplane', 0.24529583752155304, 89, 34, 141, 66], ['car', 0.19929488003253937, 209, 196, 327, 255], ['car', 0.18923065066337585, 241, 130, 368, 255], ['aeroplane', 0.1437845081090927, 37, 31, 66, 60], ['car', 0.11924278736114502, 391, 179, 429, 213]]"
241,004806.jpg,"[['car', 0.4325036108493805, 33, 190, 332, 299], ['person', 0.21407097578048706, 209, 195, 245, 222]]"
242,006054.jpg,"[['bird', 0.39538535475730896, 127, 75, 286, 273], ['bird', 0.17686617374420166, 440, 299, 481, 334], ['bird', 0.16288213431835175, 454, 294, 488, 335], ['bird', 0.12810173630714417, 173, 92, 349, 270]]"
243,007710.jpg,"[['car', 0.11160044372081757, 27, 244, 148, 333]]"
244,001044.jpg,"[['dog', 0.30719301104545593, 209, 46, 332, 118]]"
245,007333.jpg,"[['tvmonitor', 0.5324454307556152, 192, 120, 388, 327], ['person', 0.30596742033958435, -18, 7, 172, 317]]"
246,004899.jpg,"[['person', 0.5482754111289978, 49, 105, 185, 342], ['car', 0.12350454181432724, -12, 0, 133, 123]]"
247,009914.jpg,"[['tvmonitor', 0.5938932299613953, 280, 227, 326, 258], ['chair', 0.22579441964626312, 303, 252, 386, 322], ['chair', 0.1265793889760971, 318, 264, 410, 340], ['tvmonitor', 0.10803232342004776, 302, 224, 361, 274]]"
248,003934.jpg,"[['pottedplant', 0.4666768014431, 147, 278, 247, 375], ['tvmonitor', 0.23220273852348328, -15, 123, 97, 242]]"
249,008233.jpg,"[['person', 0.7807604670524597, 114, 31, 489, 375], ['pottedplant', 0.36861076951026917, 406, -3, 470, 92]]"
250,009486.jpg,"[['sofa', 0.4742833375930786, 9, 216, 181, 334], ['chair', 0.3251512050628662, 226, 231, 371, 457], ['chair', 0.303053617477417, 196, 219, 263, 435], ['chair', 0.10024168342351913, 266, 207, 345, 258]]"
251,009030.jpg,"[['car', 0.43916183710098267, 372, 308, 506, 357], ['aeroplane', 0.3289165198802948, 28, 67, 442, 287]]"
252,001591.jpg,"[['boat', 0.5554186701774597, -3, 42, 479, 253]]"
253,007922.jpg,"[['bird', 0.3022255301475525, 220, 237, 286, 315], ['pottedplant', 0.10753180831670761, -15, 31, 120, 257]]"
254,000940.jpg,"[['person', 0.5867809653282166, 127, 87, 211, 198], ['person', 0.5168352127075195, 146, 81, 401, 375], ['person', 0.25147247314453125, -26, 65, 130, 389], ['person', 0.23559601604938507, 67, 72, 255, 380], ['person', 0.17687274515628815, -7, 70, 52, 177], ['person', 0.11184047907590866, 300, 145, 436, 308]]"
255,009041.jpg,"[['motorbike', 0.5273268818855286, 128, 122, 403, 275], ['person', 0.4039671719074249, 147, 59, 334, 259]]"
256,005074.jpg,"[['bus', 0.18534629046916962, -9, 169, 68, 230], ['boat', 0.15830042958259583, 87, 179, 367, 268], ['bus', 0.10951580852270126, 51, 185, 143, 228]]"
257,000916.jpg,"[['person', 0.780302882194519, 122, 114, 153, 238], ['person', 0.6024472713470459, -1, 109, 16, 166], ['bus', 0.36031684279441833, 107, 42, 509, 310], ['person', 0.35726356506347656, 51, 114, 78, 162], ['person', 0.2355758249759674, 71, 113, 93, 166]]"
258,006407.jpg,"[['person', 0.7341338992118835, 4, 220, 47, 356], ['bus', 0.4255954623222351, 30, 83, 378, 356], ['person', 0.1102072149515152, 25, 217, 62, 348]]"
259,007888.jpg,"[['person', 0.7863131761550903, 70, 75, 192, 225], ['person', 0.6863925457000732, 267, 65, 415, 228]]"
260,002430.jpg,"[['cat', 0.6208145618438721, 85, 19, 374, 381], ['bicycle', 0.10130562633275986, -19, 245, 65, 358]]"
261,007161.jpg,"[['person', 0.3949476480484009, 22, 50, 327, 509]]"
262,001131.jpg,"[['dog', 0.5615304708480835, 83, 15, 448, 287]]"
263,004407.jpg,"[['cat', 0.4341144859790802, 4, 26, 314, 506]]"
264,008464.jpg,"[['car', 0.8752905130386353, 36, 285, 70, 302], ['car', 0.7873002290725708, 310, 291, 375, 320], ['car', 0.7572290301322937, 147, 279, 177, 301], ['car', 0.7188652753829956, 186, 281, 214, 304], ['car', 0.20798347890377045, 330, 292, 414, 314], ['car', 0.20157010853290558, 386, 293, 440, 314], ['car', 0.15028433501720428, 75, 282, 109, 306], ['car', 0.11240938305854797, 2, 281, 36, 308]]"
